Dept,Crs,Sc,Title,Limit,Enrld,W/L,CO,Type,Units,Days,Times,Facil ID,Instructor,Notes,Component,Comb Sect,Acad Org,Term,Session,Career
MUS, 262,UF,Applied Music,1,0,0,,E,0.50,_______,-,MU-PRACTIC,Tracy Knoop,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 270,A,Wind Ensemble,40,28,0,,E,0.50,_M_W_F_,16.00- 17.30,MU-L1,Gerard Morris,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 270,BRKA,Wind Ensemble,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 272,A,Adelphian Concert Choir,40,18,0,,E,0.50,_MTWTF_,11.00- 11.50,MU-L6,Steven Zopfi,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 272,BRKA,Adelphian Concert Choir,0,7,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 274,A,Symphony Orchestra,40,25,0,,E,0.50,__T_T__,16.00- 18.00,MU-L1,Wesley Schulz,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 274,BRKA,Symphony Orchestra,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 276,A,Chorale,40,36,0,,E,0.50,__T_T__,15.30- 16.50,MU-L6,J. Edmund Hughes,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 276,BRKA,Chorale,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 278,A,Voci D'Amici,20,0,0,,E,0.25,__T_T__,16.00- 17.20,KL,Steven Zopfi,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 278,BRKA,Voci D'Amici,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 280,A,Dorian Singers,40,17,0,,E,0.50,__T_T__,17.00- 18.20,MU-L6,Kathryn Lehmann,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 280,BRKA,Dorian Singers,0,15,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 284,A,Puget Sound Jazz Orchestra,20,8,0,,E,0.25,__T_T__,18.15- 19.45,MU-L1,Tracy Knoop,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 284,BRKA,Puget Sound Jazz Orchestra,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 288,A,Concert Band,40,29,0,,E,0.25,___W___,17.45- 19.20,MU-L1,Gerard Morris,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 288,BRKA,Concert Band,0,12,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 291,A,Beginning Instrum Conducting,15,10,0,,E,0.50,_M_W___,14.00- 15.20,MU-L1,Gerard Morris,,LEC,,MUSIC,2015 Fall,FUL,UGRD
MUS, 293,A,Beginning Choral Conducting,15,5,0,,E,0.50,___W_F_,14.00- 15.20,MU-L6,Steven Zopfi,,LEC,,MUSIC,2015 Fall,FUL,UGRD
MUS, 301,A,Form and Analysis,20,9,0,,E,1.00,_M_W_F_,12.00- 12.50,MU-106,Robert Hutchinson,,LEC,,MUSIC,2015 Fall,FUL,UGRD
MUS, 309,A,Recital Attendance,100,39,0,,E,0.00,_______,-,NONE,Keith Ward,,LEC,,MUSIC,2015 Fall,FUL,UGRD
MUS, 311,A,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Stephen Schermer,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,B,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Francine Floyd-Peterson,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,C,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Alistair MacRae,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,D,Applied Music,10,2,0,,E,0.25,_______,-,MU-PRACTIC,Jennifer Nelson,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,E,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Ryan Schultz,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,F,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Karla Flygare,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,G,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Rodger Burnett,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,H,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Douglas Rice,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,I,Applied Music,10,2,0,,E,0.25,_______,-,MU-PRACTIC,Catherine Case,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,J,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Joseph Adam,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,K,Applied Music,10,2,0,,E,0.25,_______,-,MU-PRACTIC,Dan Williams,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,L,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Joseph Adam,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,M,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,NA,Applied Music,10,4,0,,E,0.25,_______,-,MU-PRACTIC,Duane Hulbert,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,NB,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Tanya Stambuk,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,O,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Fred Winkler,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,P,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,David Krosschell,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,Q,Applied Music,10,4,0,,E,0.25,_______,-,MU-PRACTIC,Judson Scott,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,R,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Ryan Schultz,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,S,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Joyce Ramee,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,TA,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Maria Sampen,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,TB,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Timothy Christie,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,UA,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,UB,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Christina Kowalski-Holien,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,UC,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Kathryn Lehmann,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,UD,Applied Music,10,6,0,,E,0.25,_______,-,MU-PRACTIC,Dawn Padula,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,UE,Applied Music,10,2,0,,E,0.25,_______,-,MU-PRACTIC,Steven Zopfi,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 311,UF,Applied Music,1,0,0,,E,0.25,_______,-,MU-PRACTIC,Tracy Knoop,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,A,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Stephen Schermer,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,B,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Francine Floyd-Peterson,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,C,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Alistair MacRae,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,D,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Jennifer Nelson,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,E,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Ryan Schultz,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,F,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Karla Flygare,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,G,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Rodger Burnett,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,H,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Douglas Rice,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,I,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Catherine Case,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,J,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Joseph Adam,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,K,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Dan Williams,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,L,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Joseph Adam,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,M,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,NA,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Duane Hulbert,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,NB,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Tanya Stambuk,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,O,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Fred Winkler,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,P,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,David Krosschell,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,Q,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Judson Scott,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,R,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Ryan Schultz,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,S,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Joyce Ramee,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,TA,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Maria Sampen,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,TB,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Timothy Christie,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,UA,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,UB,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Christina Kowalski-Holien,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,UC,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Kathryn Lehmann,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,UD,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Dawn Padula,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,UE,Applied Music,10,0,0,,E,0.25,_______,-,MU-PRACTIC,Steven Zopfi,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 312,UF,Applied Music,1,0,0,,E,0.25,_______,-,MU-PRACTIC,Tracy Knoop,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 327,A,Practicum in Music Educ/Bus,10,0,0,,E,0.50,_______,-,NONE,Gerard Morris,,PRA,,MUSIC,2015 Fall,FUL,UGRD
MUS, 327,A,Practicum in Music Educ/Bus,10,0,0,,E,0.50,_______,-,NONE,Keith Ward,,PRA,,MUSIC,2015 Fall,FUL,UGRD
MUS, 327,A,Practicum in Music Educ/Bus,10,0,0,,E,0.50,_______,-,NONE,Patti Krueger,,PRA,,MUSIC,2015 Fall,FUL,UGRD
MUS, 327,B,Practicum in Music Educ/Bus,10,0,0,,E,1.00,_______,-,NONE,Gerard Morris,,PRA,,MUSIC,2015 Fall,FUL,UGRD
MUS, 327,B,Practicum in Music Educ/Bus,10,0,0,,E,1.00,_______,-,NONE,Keith Ward,,PRA,,MUSIC,2015 Fall,FUL,UGRD
MUS, 327,B,Practicum in Music Educ/Bus,10,0,0,,E,1.00,_______,-,NONE,Patti Krueger,,PRA,,MUSIC,2015 Fall,FUL,UGRD
MUS, 333,A,Music Since 1914,30,10,0,,E,1.00,_M_W_F_,10.00- 10.50,MU-110,Gwynne Brown,,LEC,,MUSIC,2015 Fall,FUL,UGRD
MUS, 337,A,Composition,4,1,0,,E,0.50,_______,-,NONE,Robert Hutchinson,,LEC,,MUSIC,2015 Fall,FUL,UGRD
MUS, 361,A,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Stephen Schermer,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,B,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Francine Floyd-Peterson,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,C,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Alistair MacRae,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,D,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Jennifer Nelson,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,E,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Ryan Schultz,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,F,Applied Music,10,1,0,,E,0.50,_______,-,MU-PRACTIC,Karla Flygare,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,G,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Rodger Burnett,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,H,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Douglas Rice,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,I,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Catherine Case,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,J,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Joseph Adam,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,K,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Dan Williams,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,L,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Joseph Adam,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,M,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,NA,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Duane Hulbert,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,NB,Applied Music,10,1,0,,E,0.50,_______,-,MU-PRACTIC,Tanya Stambuk,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,O,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Fred Winkler,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,P,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,David Krosschell,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,Q,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Judson Scott,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,R,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Ryan Schultz,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,S,Applied Music,10,1,0,,E,0.50,_______,-,MU-PRACTIC,Joyce Ramee,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,TA,Applied Music,10,1,0,,E,0.50,_______,-,MU-PRACTIC,Maria Sampen,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,TB,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Timothy Christie,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,UA,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,UB,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Christina Kowalski-Holien,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,UC,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Kathryn Lehmann,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,UD,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Dawn Padula,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,UE,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Steven Zopfi,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 361,UF,Applied Music,1,0,0,,E,0.50,_______,-,MU-PRACTIC,Tracy Knoop,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,A,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Stephen Schermer,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,B,Applied Music,10,1,0,,E,0.50,_______,-,MU-PRACTIC,Francine Floyd-Peterson,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,C,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Alistair MacRae,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,D,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Jennifer Nelson,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,E,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Ryan Schultz,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,F,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Karla Flygare,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,G,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Rodger Burnett,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,H,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Douglas Rice,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,I,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Catherine Case,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,J,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Joseph Adam,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,K,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Dan Williams,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,L,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Joseph Adam,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,M,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,NA,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Duane Hulbert,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,NB,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Tanya Stambuk,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,O,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Fred Winkler,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,P,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,David Krosschell,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,Q,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Judson Scott,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,R,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Ryan Schultz,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,S,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Joyce Ramee,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,TA,Applied Music,10,1,0,,E,0.50,_______,-,MU-PRACTIC,Maria Sampen,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,TB,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Timothy Christie,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,UA,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,UB,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Christina Kowalski-Holien,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,UC,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Kathryn Lehmann,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,UD,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Dawn Padula,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,UE,Applied Music,10,0,0,,E,0.50,_______,-,MU-PRACTIC,Steven Zopfi,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 362,UF,Applied Music,1,0,0,,E,0.50,_______,-,MU-PRACTIC,Tracy Knoop,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
MUS, 368,A,Ensemble,20,13,0,,E,0.50,_______,-,MU-PRACTIC,Alistair MacRae,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 368,B,Ensemble,20,0,0,,E,0.50,_______,-,MU-PRACTIC,Jeffery Lund,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 368,C,Ensemble,20,0,0,,E,0.50,_______,-,MU-PRACTIC,,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 368,D,Ensemble,20,2,0,,E,0.50,_______,-,MU-PRACTIC,Karla Flygare,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 368,E,Ensemble,20,0,0,,E,0.50,_______,-,MU-PRACTIC,Jennifer Nelson,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 368,G,Ensemble,20,1,0,,E,0.50,_______,-,MU-PRACTIC,Maria Sampen,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 368,H,Ensemble,20,3,0,,E,0.50,_______,-,MU-PRACTIC,Fred Winkler,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 368,I,Ensemble,20,0,0,,E,0.50,_______,-,MU-PRACTIC,Duane Hulbert,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 368,I,Ensemble,20,0,0,,E,0.50,_______,-,MU-PRACTIC,Tanya Stambuk,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 370,A,Wind Ensemble,40,25,0,,E,0.50,_M_W_F_,16.00- 17.30,MU-L1,Gerard Morris,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 370,BRKA,Wind Ensemble,0,10,0,,N,0.00,_______,-,MU-PRACTIC,Gerard Morris,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 372,A,Adelphian Concert Choir,40,24,0,,E,0.50,_MTWTF_,11.00- 11.50,MU-L6,Steven Zopfi,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 372,BRKA,Adelphian Concert Choir,0,6,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 374,A,Symphony Orchestra,40,13,0,,E,0.50,__T_T__,16.00- 18.00,MU-L1,Wesley Schulz,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 374,BRKA,Symphony Orchestra,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 376,A,Chorale,40,4,0,,E,0.50,__T_T__,15.30- 16.50,MU-L6,J. Edmund Hughes,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 376,BRKA,Chorale,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 378,A,Voci D'Amici,20,2,0,,E,0.25,__T_T__,16.00- 17.20,KL,Steven Zopfi,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 378,BRKA,Voci D'Amici,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 380,A,Dorian Singers,40,15,0,,E,0.50,__T_T__,17.00- 18.20,MU-L6,Kathryn Lehmann,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 380,BRKA,Dorian Singers,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 384,A,Puget Sound Jazz Orchestra,20,4,0,,E,0.25,__T_T__,18.15- 19.45,MU-L1,Tracy Knoop,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 384,BRKA,Puget Sound Jazz Orchestra,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 388,A,Concert Band,40,23,0,,E,0.25,___W___,17.45- 19.20,MU-L1,Gerard Morris,,PER,,MUSIC,2015 Fall,FUL,UGRD
MUS, 388,BRKA,Concert Band,0,0,0,,N,0.00,_______,-,MU-PRACTIC,,,BRK,,MUSIC,2015 Fall,FUL,UGRD
MUS, 393,A,Intro Secondary Music Ed,12,2,0,KN,E,1.00,_M_W___,12.00- 13.50,MU-114,Patti Krueger,,LEC,,MUSIC,2015 Fall,FUL,UGRD
MUS, 411,A,Applied Music,10,1,0,,E,0.25,_______,-,MU-PRACTIC,Stephen Schermer,,MUS,,APPL MUSIC,2015 Fall,FUL,UGRD
